Time (LCLG),Azimuth (deg),Elevation (deg),Range (km),EIRP (dBW),Xmtr Power (dBW),Xmtr Gain (dB),Xmtr EIRP Intensity (dBW/Sterad),Atmos Loss (dB),UrbanTerres Loss (dB),Rain Loss (dB),CloudsFog Loss (dB),TropoScintill Loss (dB),IonoFading Loss (dB),Freq. Doppler Shift (GHz),Tearth (K),Propagation Delay (sec),Propagation Distance (km),Rcvd. Iso. Power (dBW),C/N (dB),C/No (dB*MHz),Carrier Power at Rcvr Input (dBW),Rcvr Gain (dB),Eb/No (dB),Tatmos (K),TUrbanTerres (K),Train (K),TcloudsFog (K),TtropoScintill (K),TionoFading (K),
24/6/2020 14:04:38,126.206,35.967,806.793876,-247.208,30,-277.2082,-258.200274,0.0586,0,0.0003,0.0005,0.0993,0.6117,0,0,0.003,806.793876,-406.166,-252.6971,-237.645639,-380.751,25.4143,-249.6868,3.118,0,0.017,0.029,6.172,269.842,
24/6/2020 14:04:39,125.965,35.656,811.789589,-250.414,30,-280.4138,-261.405921,0.0591,0,0.0003,0.0005,0.1002,0.6158,0,0,0.003,811.789589,-409.43,-255.982,-240.930515,-384.016,25.4143,-252.9717,3.142,0,0.018,0.029,6.228,271.415,
24/6/2020 14:04:40,125.73,35.348,816.813439,-253.598,30,-283.5979,-264.590015,0.0595,0,0.0003,0.0005,0.1011,0.6198,0,0,0.003,816.813439,-412.674,-259.2453,-244.193841,-387.259,25.4143,-256.235,3.165,0,0.018,0.029,6.284,272.996,
24/6/2020 14:04:41,125.499,35.043,821.864905,-256.76,30,-286.7601,-267.752219,0.06,0,0.0003,0.0005,0.102,0.6239,0,0,0.003,821.864905,-415.895,-262.4868,-247.435281,-390.48,25.4143,-259.4765,3.189,0,0.018,0.029,6.341,274.583,
24/6/2020 14:04:42,125.272,34.741,826.943475,-259.9,30,-289.9001,-270.892219,0.0604,0,0.0003,0.0005,0.1029,0.628,0,0,0.003,826.943475,-419.094,-265.706,-250.654475,-393.679,25.4143,-262.6957,3.213,0,0.018,0.03,6.398,276.175,
24/6/2020 14:04:43,125.05,34.441,832.048647,-263.018,30,-293.0176,-274.009727,0.0609,0,0.0003,0.0005,0.1039,0.6322,0,0,0.003,832.048647,-422.27,-268.9027,-253.851163,-396.856,25.4143,-265.8924,3.237,0,0.018,0.03,6.456,277.774,
24/6/2020 14:04:44,124.832,34.145,837.17993,-266.112,30,-296.1124,-277.104479,0.0613,0,0.0003,0.0005,0.1048,0.6363,0,0,0.003,837.17993,-425.424,-272.0766,-257.02505,-400.01,25.4143,-269.0663,3.261,0,0.018,0.03,6.515,279.377,
24/6/2020 14:04:45,124.619,33.851,842.33684,-269.184,30,-299.1841,-280.176233,0.0618,0,0.0003,0.0005,0.1058,0.6405,0,0,0.003,842.33684,-428.555,-275.2274,-260.175894,-403.14,25.4143,-272.2171,3.286,0,0.018,0.03,6.574,280.987,
24/6/2020 14:04:46,124.409,33.56,847.518903,-272.233,30,-302.2327,-283.224769,0.0623,0,0.0003,0.0005,0.1068,0.6447,0,0,0.003,847.518903,-431.662,-278.355,-263.303464,-406.248,25.4143,-275.3447,3.311,0,0.018,0.031,6.634,282.601,
24/6/2020 14:04:47,124.204,33.272,852.725657,-275.258,30,-305.2578,-286.249889,0.0627,0,0.0003,0.0005,0.1078,0.6489,0,0,0.003,852.725657,-434.746,-281.4591,-266.407556,-409.332,25.4143,-278.4488,3.336,0,0.018,0.031,6.694,284.22,
24/6/2020 14:04:48,124.002,32.987,857.956646,-278.259,30,-308.2593,-289.251415,0.0632,0,0.0003,0.0005,0.1088,0.6531,0,0,0.003,857.956646,-437.807,-284.5395,-269.487983,-412.392,25.4143,-281.5292,3.361,0,0.019,0.031,6.755,285.845,
24/6/2020 14:04:49,123.804,32.705,863.211422,-281.237,30,-311.2371,-292.229188,0.0637,0,0.0003,0.0005,0.1098,0.6574,0,0,0.003,863.211422,-440.843,-287.5961,-272.544579,-415.429,25.4143,-284.5858,3.386,0,0.019,0.031,6.817,287.474,
24/6/2020 14:04:50,123.61,32.425,868.48955,-284.191,30,-314.191,-295.183066,0.0642,0,0.0003,0.0005,0.1108,0.6616,0,0,0.003,868.48955,-443.856,-290.6287,-275.577186,-418.441,25.4143,-287.6184,3.412,0,0.019,0.032,6.879,289.107,
24/6/2020 14:04:51,123.419,32.148,873.7906,-287.121,30,-317.1208,-298.112927,0.0647,0,0.0003,0.0005,0.1118,0.6659,0,0,0.003,873.7906,-446.844,-293.6372,-278.585694,-421.43,25.4143,-290.6269,3.438,0,0.019,0.032,6.942,290.745,
24/6/2020 14:04:52,123.232,31.873,879.114151,-290.027,30,-320.0266,-301.018664,0.0652,0,0.0003,0.0005,0.1128,0.6702,0,0,0.003,879.114151,-449.809,-296.6215,-281.569968,-424.394,25.4143,-293.6112,3.464,0,0.019,0.032,7.006,292.386,
24/6/2020 14:04:53,123.048,31.602,884.459792,-292.908,30,-322.9081,-303.900189,0.0657,0,0.0003,0.0005,0.1139,0.6745,0,0,0.003,884.459792,-452.749,-299.5814,-284.529932,-427.334,25.4143,-296.5711,3.491,0,0.019,0.032,7.07,294.032,
24/6/2020 14:04:54,122.868,31.332,889.827118,-295.765,30,-325.7653,-306.757425,0.0662,0,0.0003,0.0005,0.1149,0.6789,0,0,0.003,889.827118,-455.664,-302.517,-287.465469,-430.25,25.4143,-299.5067,3.517,0,0.019,0.033,7.135,295.679,
24/6/2020 14:04:55,122.691,31.066,895.215734,-298.598,30,-328.5982,-309.590315,0.0667,0,0.0003,0.0005,0.116,0.6832,0,0,0.003,895.215734,-458.556,-305.4281,-290.376565,-433.141,25.4143,-302.4178,3.544,0,0.019,0.033,7.2,297.332,
24/6/2020 14:04:56,122.517,30.802,900.625252,-301.407,30,-331.4067,-312.398811,0.0672,0,0.0003,0.0005,0.1171,0.6876,0,0,0.003,900.625252,-461.422,-308.3147,-293.263151,-436.008,25.4143,-305.3044,3.571,0,0.02,0.033,7.266,298.989,
24/6/2020 14:04:57,122.346,30.541,906.055291,-304.191,30,-334.1908,-315.182882,0.0677,0,0.0003,0.0005,0.1182,0.692,0,0,0.003,906.055291,-464.265,-311.1766,-296.125149,-438.85,25.4143,-308.1663,3.598,0,0.02,0.033,7.333,300.647,
24/6/2020 14:04:58,122.177,30.282,911.505479,-306.95,30,-336.9504,-317.942507,0.0682,0,0.0003,0.0005,0.1193,0.6964,0,0,0.003,911.505479,-467.082,-314.0141,-298.962584,-441.668,25.4143,-311.0038,3.626,0,0.02,0.034,7.401,302.309,
24/6/2020 14:04:59,122.012,30.025,916.97545,-309.686,30,-339.6856,-320.677679,0.0687,0,0.0003,0.0005,0.1204,0.7008,0,0,0.003,916.97545,-469.876,-316.8269,-301.775411,-444.461,25.4143,-313.8166,3.653,0,0.02,0.034,7.469,303.973,
24/6/2020 14:05:00,121.85,29.771,922.464847,-312.396,30,-342.3963,-323.388403,0.0693,0,0.0003,0.0005,0.1215,0.7052,0,0,0.003,922.464847,-472.644,-319.6152,-304.563663,-447.23,25.4143,-316.6049,3.681,0,0.02,0.034,7.537,305.641,
24/6/2020 14:05:01,121.69,29.52,927.973319,-315.083,30,-345.0826,-326.074692,0.0698,0,0.0003,0.0005,0.1227,0.7097,0,0,0.003,927.973319,-475.388,-322.3788,-307.327323,-449.974,25.4143,-319.3685,3.709,0,0.02,0.034,7.607,307.31,
24/6/2020 14:05:02,121.533,29.271,933.500523,-317.744,30,-347.7445,-328.736573,0.0703,0,0.0003,0.0005,0.1238,0.7141,0,0,0.003,933.500523,-478.108,-325.1179,-310.066411,-452.694,25.4143,-322.1076,3.738,0,0.02,0.035,7.677,308.982,
24/6/2020 14:05:03,121.379,29.024,939.046121,-320.382,30,-350.382,-331.37408,0.0709,0,0.0003,0.0006,0.125,0.7186,0,0,0.003,939.046121,-480.803,-327.8325,-312.780978,-455.389,25.4143,-324.8222,3.766,0,0.021,0.035,7.748,310.656,
24/6/2020 14:05:04,121.227,28.78,944.609784,-322.995,30,-352.9952,-333.987258,0.0714,0,0.0003,0.0006,0.1261,0.7231,0,0,0.003,944.609784,-483.474,-330.5225,-315.471042,-458.059,25.4143,-327.5122,3.795,0,0.021,0.035,7.819,312.332,
24/6/2020 14:05:05,121.078,28.538,950.191188,-325.584,30,-355.5841,-336.576161,0.072,0,0.0003,0.0006,0.1273,0.7276,0,0,0.003,950.191188,-486.12,-333.1882,-318.136659,-460.706,25.4143,-330.1779,3.824,0,0.021,0.035,7.891,314.009,
24/6/2020 14:05:06,120.932,28.298,955.790016,-328.149,30,-358.1488,-339.140849,0.0725,0,0.0003,0.0006,0.1285,0.7321,0,0,0.003,955.790016,-488.742,-335.8294,-320.777911,-463.328,25.4143,-332.8191,3.853,0,0.021,0.036,7.964,315.689,
24/6/2020 14:05:07,120.787,28.061,961.405958,-330.689,30,-360.6893,-341.681392,0.0731,0,0.0003,0.0006,0.1297,0.7366,0,0,0.003,961.405958,-491.34,-338.4463,-323.394839,-465.925,25.4143,-335.436,3.883,0,0.021,0.036,8.037,317.37,
24/6/2020 14:05:08,120.645,27.825,967.03871,-333.206,30,-363.2058,-344.197868,0.0736,0,0.0003,0.0006,0.1309,0.7412,0,0,0.003,967.03871,-493.913,-341.039,-325.987517,-468.499,25.4143,-338.0287,3.913,0,0.021,0.036,8.111,319.053,
24/6/2020 14:05:09,120.506,27.592,972.687973,-335.698,30,-365.6983,-346.690361,0.0742,0,0.0003,0.0006,0.1321,0.7457,0,0,0.003,972.687973,-496.463,-343.6075,-328.55603,-471.048,25.4143,-340.5972,3.943,0,0.021,0.036,8.186,320.736,
24/6/2020 14:05:10,120.368,27.362,978.353456,-338.167,30,-368.1669,-349.158961,0.0748,0,0.0003,0.0006,0.1334,0.7502,0,0,0.003,978.353456,-498.988,-346.152,-331.100471,-473.574,25.4143,-343.1417,3.973,0,0.022,0.037,8.262,322.421,
24/6/2020 14:05:11,120.233,27.133,984.034871,-340.612,30,-370.6117,-351.603766,0.0754,0,0.0003,0.0006,0.1346,0.7548,0,0,0.003,984.034871,-501.49,-348.6724,-333.620917,-476.075,25.4143,-345.6621,4.003,0,0.022,0.037,8.338,324.105,
24/6/2020 14:05:12,120.1,26.906,989.731939,-343.033,30,-373.0328,-354.024878,0.0759,0,0.0003,0.0006,0.1359,0.7594,0,0,0.003,989.731939,-503.967,-351.169,-336.117498,-478.553,25.4143,-348.1587,4.034,0,0.022,0.037,8.415,325.792,
24/6/2020 14:05:13,119.968,26.682,995.444384,-345.43,30,-375.4303,-356.422406,0.0765,0,0.0004,0.0006,0.1372,0.764,0,0,0.003,995.444384,-506.421,-353.6418,-338.590299,-481.007,25.4143,-350.6315,4.065,0,0.022,0.038,8.493,327.479,
24/6/2020 14:05:14,119.839,26.46,1001.171938,-347.804,30,-377.8044,-358.796464,0.0771,0,0.0004,0.0006,0.1385,0.7686,0,0,0.003,1001.171938,-508.852,-356.0909,-341.039428,-483.437,25.4143,-353.0806,4.096,0,0.022,0.038,8.571,329.166,
24/6/2020 14:05:15,119.712,26.239,1006.914335,-350.155,30,-380.1551,-361.14717,0.0777,0,0.0004,0.0006,0.1398,0.7732,0,0,0.003,1006.914335,-511.259,-358.5165,-343.46501,-485.844,25.4143,-355.5062,4.128,0,0.022,0.038,8.651,330.853,
24/6/2020 14:05:16,119.587,26.021,1012.671318,-352.483,30,-382.4825,-363.474647,0.0783,0,0.0004,0.0006,0.1411,0.7778,0,0,0.003,1012.671318,-513.642,-360.9187,-345.867177,-488.228,25.4143,-357.9084,4.159,0,0.023,0.039,8.731,332.542,
24/6/2020 14:05:17,119.464,25.805,1018.442632,-354.787,30,-384.7869,-365.779022,0.0789,0,0.0004,0.0006,0.1424,0.7824,0,0,0.003,1018.442632,-516.002,-363.2975,-348.246029,-490.588,25.4143,-360.2872,4.191,0,0.023,0.039,8.811,334.229,
24/6/2020 14:05:18,119.343,25.591,1024.228029,-357.068,30,-387.0683,-368.060428,0.0795,0,0.0004,0.0006,0.1437,0.787,0,0,0.003,1024.228029,-518.34,-365.6532,-350.601713,-492.925,25.4143,-362.6429,4.223,0,0.023,0.039,8.893,335.917,
24/6/2020 14:05:19,119.223,25.378,1030.027266,-359.327,30,-389.3269,-370.318999,0.0801,0,0.0004,0.0006,0.1451,0.7917,0,0,0.003,1030.027266,-520.654,-367.9859,-352.934362,-495.24,25.4143,-364.9756,4.256,0,0.023,0.039,8.975,337.605,
24/6/2020 14:05:20,119.105,25.168,1035.840104,-361.563,30,-391.5628,-372.554872,0.0808,0,0.0004,0.0006,0.1465,0.7963,0,0,0.003,1035.840104,-522.945,-370.2956,-355.244112,-497.531,25.4143,-367.2853,4.289,0,0.023,0.04,9.058,339.293,
24/6/2020 14:05:21,118.989,24.96,1041.666308,-363.776,30,-393.7761,-374.768191,0.0814,0,0.0004,0.0006,0.1478,0.801,0,0,0.003,1041.666308,-525.214,-372.5826,-357.531089,-499.8,25.4143,-369.5723,4.322,0,0.023,0.04,9.142,340.98,
24/6/2020 14:05:22,118.875,24.753,1047.50565,-365.967,30,-395.967,-376.9591,0.082,0,0.0004,0.0006,0.1492,0.8057,0,0,0.003,1047.50565,-527.46,-374.8469,-359.795447,-502.046,25.4143,-371.8366,4.355,0,0.024,0.04,9.227,342.665,
24/6/2020 14:05:23,118.762,24.548,1053.357904,-368.136,30,-398.1356,-379.127745,0.0827,0,0.0004,0.0006,0.1506,0.8103,0,0,0.004,1053.357904,-529.684,-377.0889,-362.037355,-504.27,25.4143,-374.0786,4.388,0,0.024,0.041,9.312,344.352,
24/6/2020 14:05:24,118.651,24.346,1059.222851,-370.282,30,-400.2822,-381.274277,0.0833,0,0.0004,0.0007,0.1521,0.815,0,0,0.004,1059.222851,-531.885,-379.3084,-364.256927,-506.471,25.4143,-376.2981,4.422,0,0.025,0.041,9.398,346.037,
24/6/2020 14:05:25,118.542,24.145,1065.100273,-372.407,30,-402.4067,-383.398847,0.0839,0,0.0004,0.0007,0.1535,0.8197,0,0,0.004,1065.100273,-534.065,-381.5058,-366.454334,-508.65,25.4143,-378.4955,4.456,0,0.025,0.041,9.485,347.722,
24/6/2020 14:05:26,118.434,23.945,1070.98996,-374.51,30,-404.5095,-385.50161,0.0846,0,0.0004,0.0007,0.1549,0.8244,0,0,0.004,1070.98996,-536.222,-383.6812,-368.629695,-510.808,25.4143,-380.6709,4.49,0,0.026,0.042,9.573,349.403,
24/6/2020 14:05:27,118.328,23.748,1076.891704,-376.591,30,-406.5906,-387.582721,0.0852,0,0.0004,0.0007,0.1564,0.8291,0,0,0.004,1076.891704,-538.358,-385.8347,-370.783215,-512.944,25.4143,-382.8244,4.525,0,0.026,0.042,9.662,351.085,
24/6/2020 14:05:28,118.223,23.552,1082.8053,-378.65,30,-408.6502,-389.642339,0.0859,0,0.0004,0.0007,0.1579,0.8338,0,0,0.004,1082.8053,-540.472,-387.9665,-372.915019,-515.058,25.4143,-384.9562,4.56,0,0.027,0.042,9.751,352.766,
24/6/2020 14:05:29,118.12,23.358,1088.730551,-380.689,30,-410.6885,-391.680623,0.0866,0,0.0004,0.0007,0.1594,0.8385,0,0,0.004,1088.730551,-542.564,-390.0768,-375.025272,-517.15,25.4143,-387.0665,4.595,0,0.027,0.043,9.842,354.445,
24/6/2020 14:05:30,118.018,23.166,1094.667259,-382.706,30,-412.7056,-393.697732,0.0872,0,0.0004,0.0007,0.1609,0.8432,0,0,0.004,1094.667259,-544.636,-392.1656,-377.114126,-519.221,25.4143,-389.1553,4.63,0,0.028,0.043,9.933,356.122,
24/6/2020 14:05:31,117.917,22.975,1100.615233,-384.702,30,-414.7017,-395.69383,0.0879,0,0.0004,0.0007,0.1624,0.8479,0,0,0.004,1100.615233,-546.686,-394.2333,-379.181765,-521.272,25.4143,-391.223,4.666,0,0.028,0.043,10.025,357.798,
24/6/2020 14:05:32,117.818,22.786,1106.574284,-386.677,30,-416.677,-397.669079,0.0886,0,0.0005,0.0007,0.1639,0.8526,0,0,0.004,1106.574284,-548.715,-396.2798,-381.228324,-523.301,25.4143,-393.2695,4.702,0,0.029,0.044,10.118,359.472,
24/6/2020 14:05:33,117.721,22.599,1112.54423,-388.632,30,-418.6315,-399.623642,0.0893,0,0.0005,0.0007,0.1655,0.8573,0,0,0.004,1112.54423,-550.723,-398.3055,-383.253987,-525.309,25.4143,-395.2952,4.738,0,0.029,0.044,10.212,361.144,
24/6/2020 14:05:34,117.624,22.413,1118.524887,-390.566,30,-420.5656,-401.557685,0.09,0,0.0005,0.0007,0.167,0.8621,0,0,0.004,1118.524887,-552.711,-400.3104,-385.258902,-527.297,25.4143,-397.3001,4.775,0,0.029,0.044,10.307,362.813,
24/6/2020 14:05:35,117.529,22.229,1124.51608,-392.479,30,-422.4793,-403.471373,0.0907,0,0.0005,0.0007,0.1686,0.8668,0,0,0.004,1124.51608,-554.678,-402.2948,-387.243253,-529.264,25.4143,-399.2845,4.812,0,0.03,0.045,10.403,364.482,
24/6/2020 14:05:36,117.435,22.046,1130.517634,-394.373,30,-424.3728,-405.364871,0.0914,0,0.0005,0.0007,0.1702,0.8715,0,0,0.004,1130.517634,-556.625,-404.2587,-389.207194,-531.21,25.4143,-401.2484,4.849,0,0.03,0.045,10.5,366.148,
24/6/2020 14:05:37,117.343,21.865,1136.529378,-396.246,30,-426.2462,-407.238346,0.0921,0,0.0005,0.0007,0.1718,0.8763,0,0,0.004,1136.529378,-558.551,-406.2024,-391.150889,-533.137,25.4143,-403.1921,4.886,0,0.031,0.045,10.597,367.811,
24/6/2020 14:05:38,117.252,21.686,1142.551145,-398.1,30,-428.0999,-409.091965,0.0928,0,0.0005,0.0007,0.1735,0.881,0,0,0.004,1142.551145,-560.458,-408.126,-393.074509,-535.044,25.4143,-405.1157,4.924,0,0.031,0.046,10.696,369.472,
24/6/2020 14:05:39,117.162,21.508,1148.58277,-399.934,30,-429.9338,-410.925893,0.0935,0,0.0005,0.0007,0.1751,0.8858,0,0,0.004,1148.58277,-562.345,-410.0297,-394.978216,-536.93,25.4143,-407.0194,4.962,0,0.032,0.046,10.795,371.131,
24/6/2020 14:05:40,117.073,21.331,1154.624094,-401.748,30,-431.7482,-412.7403,0.0943,0,0.0005,0.0007,0.1768,0.8905,0,0,0.004,1154.624094,-564.212,-411.9137,-396.862187,-538.798,25.4143,-408.9034,5,0,0.032,0.046,10.896,372.787,
24/6/2020 14:05:41,116.985,21.156,1160.674957,-403.543,30,-433.5433,-414.53535,0.095,0,0.0005,0.0007,0.1785,0.8952,0,0,0.004,1160.674957,-566.059,-413.7781,-398.726574,-540.645,25.4143,-410.7678,5.039,0,0.033,0.047,10.997,374.44,
24/6/2020 14:05:42,116.898,20.982,1166.735204,-405.319,30,-435.3191,-416.311211,0.0957,0,0.0005,0.0007,0.1802,0.9,0,0,0.004,1166.735204,-567.888,-415.6231,-400.571556,-542.473,25.4143,-412.6128,5.078,0,0.033,0.047,11.1,376.09,
24/6/2020 14:05:43,116.813,20.81,1172.804684,-407.076,30,-437.076,-418.06805,0.0965,0,0.0005,0.0008,0.1819,0.9047,0,0,0.004,1172.804684,-569.697,-417.4488,-402.397303,-544.283,25.4143,-414.4385,5.117,0,0.034,0.048,11.203,377.738,
24/6/2020 14:05:44,116.728,20.639,1178.883248,-408.814,30,-438.8139,-419.806033,0.0972,0,0.0005,0.0008,0.1836,0.9095,0,0,0.004,1178.883248,-571.487,-419.2555,-404.203968,-546.073,25.4143,-416.2452,5.157,0,0.034,0.048,11.308,379.382,
24/6/2020 14:05:45,116.645,20.47,1184.970749,-410.533,30,-440.5332,-421.525327,0.098,0,0.0006,0.0008,0.1854,0.9142,0,0,0.004,1184.970749,-573.258,-421.0432,-405.991717,-547.844,25.4143,-418.0329,5.197,0,0.035,0.048,11.413,381.022,
24/6/2020 14:05:46,116.563,20.302,1191.067043,-412.234,30,-442.234,-423.226098,0.0987,0,0.0006,0.0008,0.1871,0.919,0,0,0.004,1191.067043,-575.011,-422.8122,-407.760738,-549.597,25.4143,-419.8019,5.237,0,0.035,0.049,11.52,382.661,
24/6/2020 14:05:47,116.482,20.135,1197.171989,-413.916,30,-443.9164,-424.90851,0.0995,0,0.0006,0.0008,0.1889,0.9237,0,0,0.004,1197.171989,-576.745,-424.5627,-409.511177,-551.331,25.4143,-421.5524,5.278,0,0.036,0.049,11.628,384.296,
24/6/2020 14:05:48,116.401,19.97,1203.285449,-415.581,30,-445.5806,-426.572729,0.1003,0,0.0006,0.0008,0.1907,0.9285,0,0,0.004,1203.285449,-578.461,-426.2947,-411.243209,-553.047,25.4143,-423.2844,5.319,0,0.036,0.049,11.736,385.927,
24/6/2020 14:05:49,116.322,19.806,1209.407287,-417.227,30,-447.2268,-428.21892,0.1011,0,0.0006,0.0008,0.1926,0.9333,0,0,0.004,1209.407287,-580.159,-428.0085,-412.956993,-554.744,25.4143,-424.9982,5.361,0,0.037,0.05,11.846,387.555,
24/6/2020 14:05:50,116.244,19.643,1215.537371,-418.855,30,-448.8551,-429.847245,0.1019,0,0.0006,0.0008,0.1944,0.938,0,0,0.004,1215.537371,-581.838,-429.7042,-414.652689,-556.424,25.4143,-426.6939,5.402,0,0.037,0.05,11.957,389.179,
24/6/2020 14:05:51,116.167,19.482,1221.675568,-420.466,30,-450.4658,-431.457869,0.1027,0,0.0006,0.0008,0.1963,0.9428,0,0,0.004,1221.675568,-583.5,-431.382,-416.330468,-558.086,25.4143,-428.3717,5.444,0,0.038,0.051,12.069,390.799,
24/6/2020 14:05:52,116.09,19.322,1227.821752,-422.059,30,-452.0589,-433.050953,0.1035,0,0.0006,0.0008,0.1981,0.9475,0,0,0.004,1227.821752,-585.144,-433.042,-417.990492,-559.73,25.4143,-430.0317,5.487,0,0.038,0.051,12.182,392.416,
24/6/2020 14:05:53,116.015,19.163,1233.975795,-423.635,30,-453.6346,-434.626659,0.1043,0,0.0006,0.0008,0.2,0.9523,0,0,0.004,1233.975795,-586.771,-434.6844,-419.632924,-561.356,25.4143,-431.6741,5.529,0,0.039,0.051,12.297,394.029,
24/6/2020 14:05:54,115.941,19.005,1240.137574,-425.193,30,-455.1931,-436.185149,0.1051,0,0.0006,0.0008,0.202,0.957,0,0,0.004,1240.137574,-588.38,-436.3094,-421.25792,-562.966,25.4143,-433.2991,5.573,0,0.039,0.052,12.412,395.637,
24/6/2020 14:05:55,115.867,18.849,1246.306968,-426.734,30,-456.7345,-437.726581,0.1059,0,0.0006,0.0008,0.2039,0.9618,0,0,0.004,1246.306968,-589.972,-437.9171,-422.86564,-564.558,25.4143,-434.9068,5.616,0,0.04,0.052,12.529,397.241,
24/6/2020 14:05:56,115.794,18.694,1252.483857,-428.259,30,-458.259,-439.251116,0.1068,0,0.0006,0.0008,0.2059,0.9665,0,0,0.004,1252.483857,-591.547,-439.5078,-424.456272,-566.133,25.4143,-436.4975,5.66,0,0.04,0.053,12.647,398.843,
24/6/2020 14:05:57,115.722,18.54,1258.668125,-429.767,30,-459.7668,-440.758912,0.1076,0,0.0006,0.0008,0.2079,0.9713,0,0,0.004,1258.668125,-593.105,-441.0815,-426.029999,-567.691,25.4143,-438.0712,5.704,0,0.041,0.053,12.766,400.445,
24/6/2020 14:05:58,115.652,18.387,1264.859656,-431.258,30,-461.258,-442.250125,0.1085,0,0.0007,0.0008,0.2099,0.976,0,0,0.004,1264.859656,-594.647,-442.6384,-427.58687,-569.232,25.4143,-439.6281,5.749,0,0.041,0.053,12.886,402.037,
24/6/2020 14:05:59,115.581,18.235,1271.058337,-432.733,30,-462.7328,-443.724913,0.1093,0,0.0007,0.0009,0.2119,0.9807,0,0,0.004,1271.058337,-596.172,-444.1786,-429.127109,-570.757,25.4143,-441.1683,5.794,0,0.042,0.054,13.008,403.625,
24/6/2020 14:06:00,115.512,18.085,1277.264058,-434.191,30,-464.1913,-445.18343,0.1102,0,0.0007,0.0009,0.214,0.9855,0,0,0.004,1277.264058,-597.68,-445.7024,-430.650862,-572.266,25.4143,-442.6921,5.84,0,0.042,0.054,13.131,405.208,
24/6/2020 14:06:01,115.444,17.936,1283.47671,-435.634,30,-465.6337,-446.625831,0.111,0,0.0007,0.0009,0.216,0.9902,0,0,0.004,1283.47671,-599.172,-447.2098,-432.158291,-573.758,25.4143,-444.1995,5.885,0,0.043,0.055,13.255,406.786,
24/6/2020 14:06:02,115.376,17.787,1289.696185,-437.06,30,-467.0602,-448.052269,0.1119,0,0.0007,0.0009,0.2181,0.9949,0,0,0.004,1289.696185,-600.648,-448.7011,-433.649564,-575.234,25.4143,-445.6908,5.932,0,0.043,0.055,13.381,408.362,
24/6/2020 14:06:03,115.309,17.64,1295.92238,-438.471,30,-468.4708,-449.462896,0.1128,0,0.0007,0.0009,0.2203,0.9997,0,0,0.004,1295.92238,-602.109,-450.1763,-435.124793,-576.694,25.4143,-447.166,5.978,0,0.044,0.056,13.507,409.93,
24/6/2020 14:06:04,115.243,17.494,1302.15519,-439.866,30,-469.8658,-450.857864,0.1137,0,0.0007,0.0009,0.2224,1.0044,0,0,0.004,1302.15519,-603.553,-451.6357,-436.584167,-578.139,25.4143,-448.6254,6.026,0,0.044,0.056,13.636,411.494,
24/6/2020 14:06:05,115.178,17.349,1308.394514,-441.245,30,-471.2452,-452.237323,0.1146,0,0.0007,0.0009,0.2246,1.0091,0,0,0.004,1308.394514,-604.982,-453.0793,-438.027836,-579.568,25.4143,-450.069,6.073,0,0.045,0.057,13.765,413.054,
24/6/2020 14:06:06,115.113,17.205,1314.640253,-442.609,30,-472.6093,-453.60142,0.1155,0,0.0007,0.0009,0.2268,1.0138,0,0,0.004,1314.640253,-606.395,-454.5074,-439.455932,-580.981,25.4143,-451.4971,6.121,0,0.045,0.057,13.896,414.609,
24/6/2020 14:06:07,115.049,17.062,1320.892309,-443.958,30,-473.9582,-454.950305,0.1164,0,0.0007,0.0009,0.229,1.0185,0,0,0.004,1320.892309,-607.793,-455.9201,-440.868607,-582.379,25.4143,-452.9098,6.17,0,0.046,0.057,14.028,416.158,
24/6/2020 14:06:08,114.986,16.921,1327.150585,-445.292,30,-475.292,-456.284124,0.1174,0,0.0007,0.0009,0.2312,1.0232,0,0,0.004,1327.150585,-609.176,-457.3175,-442.266035,-583.762,25.4143,-454.3072,6.218,0,0.046,0.058,14.162,417.704,
24/6/2020 14:06:09,114.923,16.78,1333.414989,-446.611,30,-476.6109,-457.603022,0.1183,0,0.0007,0.0009,0.2335,1.0279,0,0,0.004,1333.414989,-610.544,-458.6998,-443.648321,-585.129,25.4143,-455.6895,6.268,0,0.047,0.058,14.297,419.243,
24/6/2020 14:06:10,114.862,16.64,1339.685425,-447.915,30,-477.915,-458.907143,0.1193,0,0.0008,0.0009,0.2358,1.0326,0,0,0.004,1339.685425,-611.896,-460.0671,-445.015637,-586.482,25.4143,-457.0568,6.317,0,0.047,0.059,14.434,420.778,
24/6/2020 14:06:11,114.8,16.501,1345.961805,-449.205,30,-479.2045,-460.196631,0.1202,0,0.0008,0.0009,0.2381,1.0373,0,0,0.004,1345.961805,-613.235,-461.4196,-446.368127,-587.82,25.4143,-458.4093,6.368,0,0.048,0.059,14.572,422.307,
24/6/2020 14:06:12,114.74,16.363,1352.244037,-450.48,30,-480.4795,-461.471627,0.1212,0,0.0008,0.001,0.2405,1.042,0,0,0.005,1352.244037,-614.558,-462.7574,-447.705916,-589.144,25.4143,-459.7471,6.418,0,0.048,0.06,14.712,423.83,
24/6/2020 14:06:13,114.68,16.227,1358.532034,-451.74,30,-481.7402,-462.732272,0.1222,0,0.0008,0.001,0.2428,1.0466,0,0,0.005,1358.532034,-615.867,-464.0807,-449.029169,-590.453,25.4143,-461.0704,6.47,0,0.049,0.06,14.854,425.348,
